[2016-04-18 13:37:19] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/category/save/store/0/key/fd7647141fcb80a5e44d18a6b4f07fc6cd215a544e176040c4836623abc41f1c/","invalidateInfo":{"tags":["catalog_category_3","catalog_category_product_3","catalog_category","catalog_category_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:37:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/category/save/store/0/key/fd7647141fcb80a5e44d18a6b4f07fc6cd215a544e176040c4836623abc41f1c/","invalidateInfo":{"tags":["catalog_category_3","catalog_category_product_3","catalog_category","catalog_category_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:38:11] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/category/save/store/0/key/fd7647141fcb80a5e44d18a6b4f07fc6cd215a544e176040c4836623abc41f1c/id/3/","invalidateInfo":{"tags":["catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:38:11] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/category/save/store/0/key/fd7647141fcb80a5e44d18a6b4f07fc6cd215a544e176040c4836623abc41f1c/id/3/","invalidateInfo":{"tags":["catalog_category_3","catalog_category_product_3","catalog_category","catalog_category_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:38:11] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/category/save/store/0/key/fd7647141fcb80a5e44d18a6b4f07fc6cd215a544e176040c4836623abc41f1c/id/3/","invalidateInfo":{"tags":["catalog_category_3","catalog_category_product_3","catalog_category","catalog_category_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:47:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/customer/account/createpost/","invalidateInfo":{"tags":["wishlist_2","wishlist"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:47:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/customer/account/createpost/","invalidateInfo":{"tags":["wishlist_2","wishlist"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:47:36] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento2/wishlist/index/add/","invalidateInfo":{"tags":["wishlist_2","wishlist"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:47:36] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento2/wishlist/index/add/","invalidateInfo":{"tags":["wishlist_2","wishlist"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:48:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/catalog/product_compare/add/","invalidateInfo":{"tags":["compare_item_1","compare_item"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:48:14] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/catalog/product_compare/add/","invalidateInfo":{"tags":["compare_item_1","compare_item"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:48:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/catalog/product_compare/add/","invalidateInfo":{"tags":["compare_item_2","compare_item"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:48:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/catalog/product_compare/add/","invalidateInfo":{"tags":["compare_item_2","compare_item"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_3"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_3","catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_category_3","catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_3","catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":{"0":"catalog_category_3","2":"catalog_category"},"mode":"matchingAnyTag"},"is_exception":false} []
